host_tick_us,t_us,speed_t_us,count,substeps,speed,stopped,mode,demand,output,current_ma,filtered_ma,samples,missed,max_read_us,max_work_us,i2c_errors,fault
56385514,56385516,56384516,-2675,-171168,0.0000,1,S,0,0,8.00,7.91,56382,0,91,337,0,0
56396514,56396515,56394514,-2675,-171168,0.0000,1,S,0,0,7.70,7.92,56393,0,91,337,0,0
56407514,56407516,56404515,-2675,-171168,0.0000,1,S,0,0,7.80,7.88,56404,0,91,337,0,0
56417514,56417516,56414516,-2675,-171168,0.0000,1,S,0,0,8.00,7.88,56414,0,91,337,0,0
56428514,56428515,56424516,-2675,-171168,0.0000,1,S,0,0,7.70,7.91,56425,0,91,337,0,0
56439513,56439514,56434516,-2675,-171168,0.0000,1,S,0,0,8.00,7.95,56436,0,91,337,0,0
56449514,56449516,56444515,-2675,-171168,0.0000,1,S,0,0,7.80,7.97,56446,0,91,337,0,0
56459514,56459517,56454515,-2675,-171168,0.0000,1,S,0,0,8.20,7.95,56456,0,91,337,0,0
56469514,56469515,56464516,-2675,-171168,0.0000,1,S,0,0,8.00,7.97,56466,0,91,337,0,0
56479514,56479516,56474516,-2675,-171168,0.0000,1,S,0,0,7.70,7.90,56476,0,91,337,0,0
56490513,56490517,56484515,0,0,0.0000,1,S,0,0,7.90,7.89,56487,0,91,337,0,0
56500513,56500515,56494516,0,0,0.0000,1,S,0,0,7.80,7.90,56497,0,91,337,0,0
56510513,56510515,56504515,0,0,0.0000,1,S,0,0,7.80,7.92,56507,0,91,337,0,0
56520514,56520516,56514515,0,0,0.0000,1,S,0,0,8.00,7.91,56517,0,91,337,0,0
56530514,56530517,56524517,0,0,0.0000,1,S,0,0,8.00,7.92,56527,0,91,337,0,0
56541514,56541516,56534515,0,0,0.0000,1,S,0,0,7.70,7.91,56538,0,91,337,0,0
56552514,56552516,56544516,0,0,0.0000,1,S,0,0,7.60,7.83,56549,0,91,337,0,0
56562515,56562517,56554519,0,0,0.0000,1,S,0,0,8.00,7.88,56559,0,91,337,0,0
56573514,56573515,56564516,0,0,0.0000,1,S,0,0,8.00,7.89,56570,0,91,337,0,0
56584514,56584515,56584515,0,0,0.0000,1,S,0,0,8.00,7.89,56581,0,91,337,0,0
56594515,56594517,56594517,0,0,0.0000,1,S,0,0,8.00,7.89,56591,0,91,337,0,0
56605515,56605517,56604514,0,0,0.0000,1,S,0,0,8.00,7.89,56602,0,91,337,0,0
56616514,56616516,56614516,0,0,0.0000,1,S,0,0,8.00,7.85,56613,0,91,337,0,0
56626514,56626515,56624516,0,0,0.0000,1,S,0,0,8.00,7.96,56623,0,91,337,0,0
56636514,56636516,56634516,0,0,0.0000,1,S,0,0,7.80,7.90,56633,0,91,337,0,0
56646514,56646516,56644514,0,0,0.0000,1,S,0,0,7.80,7.92,56643,0,91,337,0,0
56657514,56657515,56654515,0,0,0.0000,1,S,0,0,8.00,7.87,56654,0,91,337,0,0
56667514,56667517,56664515,0,0,0.0000,1,S,0,0,7.90,7.84,56664,0,91,337,0,0
56678513,56678514,56674515,0,0,0.0000,1,S,0,0,8.10,7.96,56675,0,91,337,0,0
56688513,56688515,56684516,0,0,0.0000,1,S,0,0,8.00,7.94,56685,0,91,337,0,0
56698515,56698517,56694517,-7,-448,0.0000,0,P,5000,5000,28.20,20.46,56695,0,91,337,0,0
56709515,56709518,56704516,-32,-2071,-1912.5938,0,P,5000,5000,16.60,17.54,56706,0,91,337,0,0
56720515,56720518,56714515,-57,-3695,-2286.6562,0,P,5000,5000,14.30,15.38,56717,0,91,337,0,0
56731515,56731517,56724518,-82,-5294,-2276.7031,0,P,5000,5000,14.20,14.90,56728,0,91,337,0,0
56742513,56742515,56734518,-107,-6905,-2283.3125,0,P,5000,5000,14.10,14.67,56739,0,91,337,0,0
56752514,56752517,56744521,-130,-8364,-2281.7344,0,P,5000,5000,13.50,14.29,56749,0,91,337,0,0
56762515,56762517,56754522,-153,-9823,-2291.2812,0,P,5000,5000,13.50,14.60,56759,0,91,337,0,0
56773513,56773514,56764521,-178,-11431,-2268.7188,0,P,5000,5000,15.50,14.75,56770,0,91,337,0,0
56783514,56783516,56774526,-201,-12897,-2301.8125,0,P,5000,5000,14.10,14.30,56780,0,91,337,0,0
56794515,56794516,56794516,-226,-14500,-2277.4375,0,P,5000,5000,15.60,14.59,56791,0,91,337,0,0
56805514,56805517,56804517,-251,-16123,-2303.9062,0,P,5000,5000,13.40,14.34,56802,0,91,337,0,0
56815514,56815516,56814515,-274,-17584,-2286.5000,0,P,5000,5000,13.00,14.20,56812,0,91,337,0,0
56825515,56825518,56824516,-297,-19050,-2289.2344,0,P,5000,5000,13.80,14.39,56822,0,91,337,0,0
56836513,56836516,56834515,-323,-20672,-2301.8125,0,P,5000,5000,14.50,14.23,56833,0,91,337,0,0
56846513,56846515,56844517,-345,-22130,-2281.0469,0,P,5000,5000,14.80,14.42,56843,0,91,337,0,0
56856514,56856517,56854517,-368,-23590,-2282.8594,0,P,5000,5000,14.40,14.40,56853,0,91,337,0,0
56867514,56867516,56864516,-393,-25207,-2288.7969,0,P,5000,5000,13.00,14.17,56864,0,91,337,0,0
56878514,56878517,56874515,-418,-26806,-2291.0469,0,P,5000,5000,13.30,14.46,56875,0,91,337,0,0
56888514,56888516,56884517,-441,-28279,-2275.6406,0,P,5000,5000,13.40,14.57,56885,0,91,337,0,0
56898514,56898517,56894516,-464,-29742,-2307.8281,0,P,5000,5000,14.10,14.32,56895,0,91,337,0,0
56908515,56908517,56904517,-487,-31205,-2269.5781,0,P,5000,5000,14.20,14.39,56905,0,91,337,0,0
56919515,56919517,56914515,-512,-32813,-2296.5469,0,P,5000,5000,16.40,14.46,56916,0,91,337,0,0
56929515,56929517,56924516,-535,-34282,-2283.5469,0,P,5000,5000,14.60,14.36,56926,0,91,337,0,0
56940514,56940517,56934517,-560,-35881,-2289.9062,0,P,5000,5000,15.00,14.73,56937,0,91,337,0,0
56951515,56951517,56944517,-585,-37504,-2286.4062,0,P,5000,5000,13.10,14.25,56948,0,91,337,0,0
56962515,56962516,56954516,-611,-39111,-2289.6719,0,P,5000,5000,16.40,14.43,56959,0,91,337,0,0
